OBJECTID,statefp,countyfp,tractce,affgeoid,geoid,name,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH,SHAPE__Length,SHAPE__Area
10008,06,075,045200,1400000US06075045200,06075045200,452,San Francisco,CA,Califor,"Census Tract 452, San Francisco County, Californ","7,286.00",483.00,"2,622.00",0.43,0.07,0.43,0.11,0.00,0.35,0.76,0.22,1.33,0.27,0.00,0.00,0.00,0.76,0.00,0.00,0.76,0.39,0.39,0.88,0.09,1.36,0.31,0.00,0.77,0.00,0.77,0.32,0.28,0.28,0.28,4.49,0.16,0.72,0.72,0.72,0.28,0.52,0.66,0.90,0.24,0.24,0.04,2.88,0.36,0.30,0.09,0.11,0.86,1.36,0.10,0.00,0.45,0.45,0.20,5.40,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,0.64,24.70,0.00,0.00,0.00,7.86,0.00,0.00,100.00,90.97,15.27,0.00,100.00,0.00,16.57,56.20,19.13,10.30,6.20,27.60,19.24,3.80,3.30,12.30,12.90,6.80,9.20,0.00,0.20,24.00,7.50,5.20,10.00,8.40,0.10,0.03,0.21,0.21,0.09,"3,086.02","592,336.27"
10009,06,075,047600,1400000US06075047600,06075047600,476,San Francisco,CA,Califor,"Census Tract 476, San Francisco County, Californ","5,670.00",518.00,"2,549.00",0.33,0.04,0.33,0.07,0.00,0.34,0.76,0.21,1.32,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.98,0.11,1.47,0.42,0.00,0.77,0.00,0.77,0.32,0.28,0.28,0.28,3.83,0.07,0.75,0.75,0.75,0.13,0.56,0.39,0.87,0.21,0.20,0.18,2.53,0.29,0.54,0.10,0.13,0.88,1.65,0.22,0.00,0.38,0.38,0.16,5.32,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.36,0.65,24.40,0.00,0.00,0.00,0.00,0.00,0.00,100.00,97.66,14.96,0.00,100.00,0.00,16.57,61.00,11.99,11.20,4.00,25.40,18.23,3.30,7.80,16.30,13.90,7.20,10.60,0.00,0.10,24.60,7.20,5.60,9.20,8.90,0.12,0.01,0.27,0.27,0.04,"2,951.61","531,479.85"
10010,06,075,047701,1400000US06075047701,06075047701,477.01,San Francisco,CA,Califor,"Census Tract 477.01, San Francisco County, Calif","4,569.00",335.00,"1,892.00",0.55,0.12,0.55,0.18,0.00,0.33,0.78,0.21,1.31,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.84,0.10,1.32,0.28,0.00,0.77,0.00,0.77,0.32,0.42,0.42,0.42,3.83,0.07,0.75,0.75,0.75,0.37,0.52,0.63,0.92,0.53,0.34,0.57,3.87,0.58,0.65,0.06,0.46,0.92,2.09,0.58,0.00,0.00,0.00,0.00,6.71,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.32,0.67,24.21,0.00,0.00,0.00,0.00,0.00,0.00,100.00,87.77,15.06,0.00,100.00,0.00,35.97,60.70,23.50,10.20,5.90,29.60,27.07,4.90,18.70,18.10,10.90,11.90,14.60,0.00,0.00,25.40,7.30,5.50,9.90,9.50,0.15,0.02,0.26,0.34,0.08,"2,551.03","364,988.96"
10011,06,075,047702,1400000US06075047702,06075047702,477.02,San Francisco,CA,Califor,"Census Tract 477.02, San Francisco County, Calif","3,927.00",248.00,"1,740.00",0.44,0.07,0.44,0.12,0.00,0.33,0.77,0.21,1.31,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.96,0.26,1.60,0.54,0.00,0.77,0.00,0.77,0.32,0.47,0.47,0.47,4.15,0.11,0.75,0.75,0.75,0.30,0.59,0.29,0.78,0.52,0.13,0.15,2.76,0.34,0.62,0.11,0.25,0.91,1.88,0.39,0.00,0.38,0.38,0.16,5.77,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.31,0.66,24.33,0.00,0.00,0.00,0.00,0.00,0.00,100.00,96.14,13.11,0.00,100.00,0.00,43.66,60.10,20.46,11.90,3.30,20.70,26.95,2.50,6.80,17.60,14.10,9.00,13.50,0.00,0.10,26.50,7.60,5.60,10.30,10.40,0.19,0.03,0.27,0.46,0.11,"2,521.93","352,807.80"
10012,06,075,047801,1400000US06075047801,06075047801,478.01,San Francisco,CA,Califor,"Census Tract 478.01, San Francisco County, Calif","4,421.00",277.00,"2,195.00",0.49,0.09,0.49,0.15,0.00,0.32,0.79,0.19,1.30,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.95,0.08,1.42,0.37,0.00,0.73,0.00,0.73,0.29,0.48,0.48,0.48,3.92,0.08,0.76,0.76,0.76,0.18,0.53,0.24,0.74,0.40,0.07,0.29,2.46,0.28,0.77,0.15,0.59,0.94,2.44,0.83,0.00,0.64,0.64,0.36,6.30,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.28,0.68,23.80,0.00,0.00,0.00,0.00,0.00,0.00,100.00,95.50,15.33,0.00,97.64,0.00,44.04,62.10,14.60,10.50,3.00,18.90,23.52,1.70,10.70,20.40,15.70,13.60,17.80,0.00,0.70,25.70,7.10,5.80,9.40,9.80,0.16,0.01,0.31,0.38,0.05,"3,202.62","476,344.37"
10013,06,075,047802,1400000US06075047802,06075047802,478.02,San Francisco,CA,Califor,"Census Tract 478.02, San Francisco County, Calif","3,869.00",252.00,"1,273.00",0.40,0.06,0.40,0.10,0.00,0.32,0.80,0.19,1.31,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.80,0.04,1.23,0.21,0.00,0.47,0.00,0.47,0.15,0.48,0.48,0.48,3.49,0.04,0.74,0.74,0.74,0.36,0.57,0.17,0.80,0.36,0.19,0.16,2.61,0.31,0.51,0.14,0.56,0.84,2.05,0.54,0.00,0.55,0.55,0.29,5.96,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.26,0.70,23.81,0.00,0.00,0.00,0.00,0.00,0.00,100.00,85.45,16.17,0.00,45.65,0.00,44.02,59.60,23.08,11.40,2.50,21.50,22.47,3.20,7.20,15.90,15.40,13.30,7.80,0.00,0.40,26.40,7.30,5.60,9.80,9.50,0.19,0.02,0.27,0.34,0.07,"3,431.44","339,473.22"
10014,06,075,047901,1400000US06075047901,06075047901,479.01,San Francisco,CA,Califor,"Census Tract 479.01, San Francisco County, Calif","7,589.00",586.00,"2,887.00",0.36,0.05,0.36,0.08,0.00,0.31,0.85,0.17,1.34,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.73,0.07,1.18,0.17,0.00,0.00,0.00,0.00,0.00,0.48,0.48,0.48,3.00,0.02,0.75,0.75,0.75,0.24,0.56,0.34,0.71,0.39,0.06,0.24,2.55,0.29,0.57,0.18,0.23,0.87,1.85,0.37,0.00,0.74,0.74,0.44,5.90,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.21,0.80,23.23,0.00,0.00,0.00,0.00,0.00,0.00,100.00,80.07,15.67,0.00,0.00,0.00,44.12,61.00,17.12,11.30,3.70,17.70,23.27,1.60,9.40,16.90,16.70,8.80,9.50,0.00,1.50,27.00,7.50,6.10,10.10,9.80,0.22,0.03,0.37,0.38,0.09,"5,817.20","1,128,949.59"
10015,06,075,047902,1400000US06075047902,06075047902,479.02,San Francisco,CA,Califor,"Census Tract 479.02, San Francisco County, Calif","3,632.00",329.00,999.00,0.25,0.03,0.25,0.04,0.00,0.32,0.82,0.18,1.32,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.88,0.06,1.33,0.29,0.00,0.00,0.00,0.00,0.00,0.48,0.48,0.48,3.13,0.02,0.71,0.71,0.71,0.16,0.33,0.12,0.79,0.49,0.11,0.25,2.27,0.24,0.79,0.08,0.40,0.84,2.10,0.59,0.00,0.00,0.00,0.00,5.08,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.24,0.74,23.42,0.00,0.00,0.00,0.00,0.00,0.00,100.00,90.88,15.72,0.00,0.00,0.00,44.13,54.30,13.41,6.70,2.10,21.20,26.07,2.30,9.70,21.00,12.20,11.00,8.00,0.00,0.00,26.90,7.40,6.10,9.50,9.20,0.21,0.02,0.37,0.31,0.06,"2,747.52","399,903.65"
10016,06,075,060100,1400000US06075060100,06075060100,601,San Francisco,CA,Califor,"Census Tract 601, San Francisco County, Californ","4,226.00",277.00,"7,155.00",0.21,0.02,0.21,0.03,0.00,0.36,0.92,0.35,1.63,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.97,0.24,1.59,0.53,0.00,0.77,0.00,0.77,0.32,0.46,0.46,0.46,4.45,0.15,0.51,0.51,0.51,0.11,0.12,0.11,0.93,0.14,0.02,0.04,1.47,0.11,0.02,0.44,0.01,0.48,0.94,0.03,0.53,0.00,0.53,0.28,3.46,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.49,0.99,27.78,0.00,0.00,0.00,0.00,0.00,0.00,100.00,96.56,13.33,0.00,100.00,0.00,41.09,31.10,10.78,3.10,2.00,30.50,16.16,0.80,3.40,3.70,21.20,2.80,1.20,1.00,0.00,13.50,7.80,3.30,10.60,3.10,0.01,0.05,0.02,0.01,0.13,"10,809.60","6,208,203.16"
10017,06,075,060400,1400000US06075060400,06075060400,604,San Francisco,CA,Califor,"Census Tract 604, San Francisco County, Californ","1,596.00",171.00,"2,145.00",0.69,0.18,0.69,0.27,0.00,0.28,0.64,0.09,1.01,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.77,0.46,1.61,0.55,0.39,0.46,0.00,0.85,0.42,0.48,0.48,0.48,3.95,0.08,0.68,0.68,0.68,0.20,0.01,0.55,1.00,0.82,0.04,0.82,3.44,0.49,0.98,0.04,0.96,0.81,2.78,0.96,0.00,0.62,0.62,0.34,7.51,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.01,0.52,20.35,0.00,0.00,0.00,0.00,0.00,0.00,100.00,83.04,9.83,16.03,43.20,0.00,44.13,49.00,15.29,0.60,5.20,54.80,39.59,1.10,28.40,34.50,7.40,24.00,6.80,0.00,0.60,25.70,8.00,6.70,10.50,7.50,0.16,0.07,0.49,0.12,0.12,"12,016.43","5,565,162.70"
10018,06,075,060502,1400000US06075060502,06075060502,605.02,San Francisco,CA,Califor,"Census Tract 605.02, San Francisco County, Calif","3,511.00",315.00,864.00,1.72,0.72,1.12,0.61,0.00,0.33,0.86,0.38,1.57,0.37,0.00,0.82,0.00,0.00,0.00,0.00,0.82,0.42,0.39,0.75,0.05,1.18,0.18,0.55,0.20,0.00,0.76,0.31,0.74,0.74,0.74,5.06,0.27,0.97,0.97,0.97,0.89,0.94,0.95,0.82,0.80,0.28,0.50,5.18,0.84,0.08,0.96,0.49,0.93,2.45,0.84,0.59,0.00,0.59,0.33,9.19,0.86,0.00,1.00,0.00,1.00,1.00,3.00,0.60,0.00,8.30,0.81,28.42,0.00,95.87,0.00,0.00,0.00,0.00,100.00,81.16,15.89,46.53,3.45,0.00,87.95,97.30,57.64,32.70,14.10,22.40,38.07,4.20,16.50,7.20,33.40,12.20,15.10,1.80,0.00,30.90,10.90,4.00,17.90,14.30,0.44,0.77,0.06,0.82,0.85,"2,337.86","255,568.79"
10019,06,075,060700,1400000US06075060700,06075060700,607,San Francisco,CA,Califor,"Census Tract 607, San Francisco County, Californ","13,222.00","1,266.00","20,324.00",0.76,0.21,0.76,0.32,0.00,0.41,1.00,0.80,2.21,0.62,0.00,0.86,0.00,0.82,0.00,0.00,1.67,0.75,0.39,0.02,0.01,0.41,0.00,0.79,0.77,0.00,1.56,0.78,0.27,0.27,0.27,6.12,0.51,0.76,0.76,0.76,0.21,0.40,0.09,0.93,0.08,0.16,0.43,2.31,0.25,0.11,0.07,0.27,0.89,1.33,0.09,0.00,0.82,0.82,0.50,5.23,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.69,2.76,38.54,0.00,100.00,0.00,19.10,0.00,0.00,100.00,2.42,17.94,100.00,100.00,0.00,15.83,63.20,16.10,7.80,1.80,31.40,14.13,2.90,14.50,8.10,11.50,9.30,11.10,0.00,2.60,16.40,7.10,3.30,10.00,4.80,0.01,0.01,0.02,0.02,0.09,"7,922.68","2,732,926.37"
10020,06,075,061000,1400000US06075061000,06075061000,610,San Francisco,CA,Califor,"Census Tract 610, San Francisco County, Californ","4,839.00",352.00,"3,105.00",0.95,0.32,0.95,0.47,0.00,0.35,0.91,0.50,1.77,0.46,0.96,0.78,0.00,0.00,0.00,0.00,1.74,0.77,0.39,0.22,0.12,0.73,0.02,0.70,0.73,0.00,1.42,0.69,0.31,0.31,0.31,5.98,0.47,0.90,0.90,0.90,0.47,0.65,0.75,0.61,0.63,0.32,0.05,3.47,0.49,0.46,0.34,0.14,0.96,1.89,0.40,0.00,0.45,0.45,0.20,6.71,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.45,0.96,31.12,17.47,86.08,0.00,0.00,0.00,0.00,100.00,35.36,14.75,84.18,97.94,0.00,20.64,88.20,28.46,13.70,7.30,14.50,30.40,4.70,3.60,15.00,19.80,7.30,20.90,0.00,0.20,24.10,7.30,4.30,10.30,9.80,0.10,0.02,0.09,0.38,0.11,"8,225.95","2,329,463.42"
10021,06,075,061100,1400000US06075061100,06075061100,611,San Francisco,CA,Califor,"Census Tract 611, San Francisco County, Californ","4,477.00",401.00,"8,028.00",1.70,0.71,1.30,0.73,0.00,0.44,0.99,0.74,2.17,0.61,0.00,0.86,0.00,0.00,0.00,0.00,0.86,0.44,0.39,0.84,0.00,1.22,0.20,0.00,0.72,0.00,0.72,0.29,0.59,0.59,0.59,5.56,0.38,0.96,0.96,0.96,0.96,1.00,0.75,0.99,0.90,0.39,0.99,5.96,0.95,0.95,0.10,0.86,1.00,2.91,0.98,0.00,0.00,0.00,0.00,9.84,0.93,1.00,0.00,0.00,0.00,1.00,2.00,0.40,0.00,8.83,2.12,36.75,0.00,100.00,0.00,0.00,0.00,0.00,100.00,87.81,18.67,0.00,97.31,0.00,62.88,97.00,68.15,59.00,7.30,44.60,45.23,5.50,54.10,29.30,13.90,19.10,62.90,0.00,0.00,45.30,8.50,6.50,14.10,27.80,0.95,0.16,0.45,1.00,0.52,"2,078.14","234,707.05"
10022,06,075,061200,1400000US06075061200,06075061200,612,San Francisco,CA,Califor,"Census Tract 612, San Francisco County, Californ","3,842.00",419.00,"2,141.00",1.67,0.70,1.47,0.82,0.00,0.38,0.95,0.58,1.91,0.52,0.00,0.86,0.00,0.00,0.99,0.00,1.85,0.84,0.39,0.67,0.01,1.06,0.11,0.79,0.77,0.00,1.56,0.78,0.33,0.33,0.33,6.70,0.64,0.92,0.92,0.92,0.45,0.93,0.89,0.73,0.83,0.31,0.70,4.83,0.78,0.59,0.10,0.74,0.96,2.39,0.81,0.00,0.84,0.84,0.51,8.99,0.83,0.00,0.00,0.00,0.00,1.00,1.00,0.20,0.00,8.55,1.23,32.99,0.00,100.00,0.00,0.00,66.20,0.00,100.00,75.14,17.92,100.00,100.00,0.00,22.91,92.00,27.44,30.20,10.50,18.60,39.87,4.60,22.70,17.20,13.60,16.30,21.20,0.00,3.00,31.70,9.80,4.70,14.50,12.70,0.49,0.52,0.14,0.71,0.56,"3,979.01","424,282.97"
10023,06,075,061400,1400000US06075061400,06075061400,614,San Francisco,CA,Califor,"Census Tract 614, San Francisco County, Californ","6,283.00",533.00,"2,863.00",1.25,0.50,1.25,0.70,0.00,0.39,0.97,0.71,2.07,0.58,0.00,0.86,0.00,0.95,0.89,0.00,2.70,0.94,0.39,0.49,0.09,0.97,0.07,0.79,0.77,0.00,1.56,0.78,0.60,0.60,0.60,7.90,0.85,0.75,0.75,0.75,0.58,0.66,0.19,0.85,0.38,0.27,0.25,3.18,0.43,0.12,0.49,0.33,0.86,1.80,0.33,0.48,0.00,0.48,0.24,6.21,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.59,1.61,36.08,0.00,100.00,0.00,84.58,3.77,0.00,100.00,60.91,15.22,100.00,100.00,0.00,64.57,60.60,34.19,13.90,2.60,24.20,22.95,4.10,9.70,8.50,22.00,10.10,9.10,0.60,0.00,23.70,9.20,4.60,12.80,7.50,0.09,0.34,0.12,0.12,0.36,"4,328.29","805,781.88"
10024,06,075,061500,1400000US06075061500,06075061500,615,San Francisco,CA,Califor,"Census Tract 615, San Francisco County, Californ","16,968.00","1,653.00","44,468.00",0.47,0.09,0.47,0.13,0.00,0.44,0.99,0.84,2.27,0.64,0.00,0.86,0.00,0.00,0.00,0.00,0.86,0.44,0.39,0.06,0.01,0.45,0.00,0.68,0.77,0.00,1.44,0.71,0.30,0.30,0.30,5.33,0.32,0.72,0.72,0.72,0.19,0.13,0.42,0.93,0.04,0.16,0.08,1.93,0.18,0.11,0.04,0.03,0.74,0.92,0.03,0.00,0.83,0.83,0.50,4.41,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.80,2.34,39.92,0.00,100.00,0.00,0.00,0.00,0.00,100.00,8.91,17.36,79.15,100.00,0.00,20.03,55.30,15.00,3.20,4.20,30.90,11.67,2.80,4.60,8.30,7.70,4.30,4.40,0.00,2.80,17.20,7.10,3.80,9.30,4.60,0.02,0.01,0.05,0.02,0.05,"6,220.89","1,966,383.65"
10025,06,075,980200,1400000US06075980200,06075980200,9802,San Francisco,CA,Califor,"Census Tract 9802, San Francisco County, Califor",312.00,96.00,"2,677.00",0.83,0.25,0.23,0.04,0.00,0.32,0.85,0.18,1.35,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.81,0.29,1.49,0.43,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.45,3.29,0.03,0.70,0.70,0.70,0.00,0.64,0.00,0.34,0.00,0.00,0.21,1.19,0.07,1.00,0.03,0.08,0.87,1.97,0.47,0.00,0.99,0.99,0.66,4.86,0.20,1.00,0.00,1.00,0.00,1.00,3.00,0.60,0.00,8.26,0.80,23.34,0.00,0.00,0.00,0.00,0.00,0.00,100.00,86.08,12.67,0.00,0.00,0.00,40.15,53.20,0.00,13.40,0.00,8.30,0.00,0.00,8.60,60.60,4.50,6.10,10.10,0.00,61.20,43.10,6.60,10.90,7.20,12.30,0.92,0.00,0.98,0.68,0.00,"4,538.54","1,007,105.53"
10026,06,075,980300,1400000US06075980300,06075980300,9803,San Francisco,CA,Califor,"Census Tract 9803, San Francisco County, Califor",63.00,32.00,"2,179.00",0.22,0.02,0.22,0.03,0.00,0.33,0.81,0.21,1.34,0.27,0.00,0.33,0.00,0.86,0.00,0.00,1.19,0.58,0.39,0.44,0.14,0.97,0.07,0.28,0.59,0.00,0.87,0.43,0.47,0.47,0.47,4.85,0.22,0.16,0.16,0.16,0.04,0.00,0.00,1.00,0.00,0.00,0.00,1.04,0.05,0.00,0.00,0.52,0.00,0.52,0.01,0.00,0.00,0.00,0.00,1.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.29,0.71,24.29,0.00,1.06,0.00,34.70,0.00,0.00,100.00,56.25,14.50,2.43,72.00,0.00,43.87,7.90,6.35,0.00,0.00,76.20,0.00,0.00,0.00,0.00,0.00,12.70,0.00,0.00,0.00,15.70,7.00,3.80,8.40,3.50,0.01,0.01,0.05,0.01,0.01,"14,390.88","4,442,612.24"
10028,06,075,980501,1400000US06075980501,06075980501,9805.01,San Francisco,CA,Califor,"Census Tract 9805.01, San Francisco County, Cali",507.00,197.00,"1,550.00",1.64,0.69,1.24,0.69,0.00,0.33,0.91,0.45,1.70,0.43,0.00,0.66,0.00,0.00,0.00,0.00,0.66,0.34,0.39,0.43,0.16,0.98,0.08,0.53,0.59,0.00,1.12,0.54,0.74,0.74,0.74,5.20,0.29,1.00,1.00,1.00,0.90,0.98,0.95,0.98,0.64,0.19,1.00,5.63,0.91,0.97,0.52,0.99,0.99,3.47,1.00,0.00,0.00,0.00,0.00,10.09,0.95,1.00,0.00,0.00,0.00,1.00,2.00,0.40,0.00,8.34,0.94,30.01,0.00,51.12,0.00,0.00,0.00,0.00,100.00,55.78,14.33,42.68,71.77,0.00,87.95,100.00,58.78,41.60,13.80,40.20,30.96,3.20,65.30,32.00,22.30,30.00,33.90,0.00,0.00,42.10,9.00,6.50,14.00,22.00,0.90,0.28,0.45,0.98,0.50,"6,469.35","1,614,690.68"
10029,06,075,980600,1400000US06075980600,06075980600,9806,San Francisco,CA,Califor,"Census Tract 9806, San Francisco County, Califor",690.00,137.00,213.00,1.12,0.42,0.72,0.29,0.00,0.39,0.94,0.53,1.86,0.50,1.00,0.68,0.00,0.00,0.00,0.00,1.67,0.75,0.41,0.12,0.30,0.83,0.04,0.33,0.21,0.00,0.54,0.18,0.27,0.27,0.27,5.18,0.29,0.89,0.89,0.89,0.53,0.65,0.19,0.70,0.63,0.11,0.57,3.38,0.47,0.13,0.37,0.78,0.88,2.15,0.63,0.00,0.00,0.00,0.00,6.41,0.43,1.00,0.00,0.00,0.00,1.00,2.00,0.40,0.00,8.60,1.12,31.84,99.87,55.02,0.00,0.00,0.00,0.00,98.62,20.05,12.50,8.97,3.75,0.00,15.06,85.90,31.45,13.70,2.60,17.50,30.64,2.20,18.50,8.70,20.30,17.00,10.30,0.00,0.00,36.30,10.20,4.90,13.70,13.10,0.74,0.62,0.16,0.74,0.47,"8,095.45","2,914,057.15"
10030,06,075,980900,1400000US06075980900,06075980900,9809,San Francisco,CA,Califor,"Census Tract 9809, San Francisco County, Califor",253.00,67.00,"14,785.00",1.01,0.35,1.01,0.52,0.00,0.38,0.97,0.55,1.90,0.51,0.00,0.86,0.00,0.91,0.99,0.00,2.76,0.95,0.39,0.20,0.18,0.77,0.03,0.77,0.74,0.00,1.51,0.75,0.31,0.31,0.31,7.25,0.75,0.67,0.67,0.67,0.39,0.66,0.00,0.99,0.91,0.55,0.00,3.50,0.50,0.24,0.13,0.03,0.74,1.13,0.05,0.00,0.00,0.00,0.00,5.29,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.58,1.41,32.28,0.00,100.00,0.00,54.96,70.11,0.00,100.00,32.16,14.00,98.81,99.22,0.00,21.19,48.20,24.51,13.80,0.00,51.40,46.10,7.90,0.00,11.10,15.00,4.30,4.30,0.00,0.00,20.90,8.20,3.90,11.90,6.20,0.04,0.10,0.05,0.05,0.26,"9,139.63","3,758,828.19"
